Sentence#,Word,Pos,Tag
1982,among,ADP,O
1982,travelers,NOUN,O
1982,have,AUX,O
1982,been,AUX,O
1982,reported,VERB,B-EVENT
1982,to,ADP,O
1982,CDC,PROPN,O
1982,.,PUNCT,O
1983,The,DET,O
1983,overall,ADJ,O
1983,incidence,NOUN,O
1983,of,ADP,O
1983,JE,PROPN,B-DISEASE
1983,among,ADP,O
1983,people,NOUN,O
1983,from,ADP,O
1983,nonendemic,ADJ,O
1983,countries,NOUN,O
1983,traveling,VERB,O
1983,to,ADP,O
1983,Asia,PROPN,O
1983,is,AUX,O
1983,estimated,VERB,O
1983,to,PART,O
1983,be,AUX,O
1983,1,NUM,B-CARDINAL
1983,case,NOUN,B-EVENT
1983,per,ADP,O
1983,1,NUM,B-CARDINAL
1983,million,NUM,I-CARDINAL
1983,travelers,NOUN,O
1983,.,PUNCT,O
1984,However,ADV,O
1984,",",PUNCT,O
1984,expatriates,NOUN,O
1984,and,CCONJ,O
1984,travelers,NOUN,O
1984,who,PRON,O
1984,stay,VERB,O
1984,for,ADP,O
1984,prolonged,VERB,O
1984,periods,NOUN,O
1984,in,ADP,O
1984,rural,ADJ,O
1984,areas,NOUN,O
1984,with,ADP,O
1984,active,ADJ,O
1984,JE,PROPN,B-PATHOGEN
1984,virus,NOUN,I-PATHOGEN
1984,transmission,NOUN,O
1984,might,AUX,O
1984,be,AUX,O
1984,at,ADP,O
1984,similar,ADJ,O
1984,risk,NOUN,O
1984,as,ADP,O
1984,the,DET,O
1984,susceptible,ADJ,O
1984,",",PUNCT,O
1984,pediatric,ADJ,O
1984,resident,NOUN,O
1984,population,NOUN,O
1984,",",PUNCT,O
1984,which,PRON,O
1984,is,AUX,O
1984,6,NUM,B-CARDINAL
1984,to,ADP,O
1984,11,NUM,B-CARDINAL
1984,cases,NOUN,B-EVENT
1984,per,ADP,O
1984,"1,00,000",NUM,B-CARDINAL
1984,children,NOUN,O
1984,per,ADP,O
1984,year,NOUN,O
1984,.,PUNCT,O
1985,Travelers,NOUN,O
1985,",",PUNCT,O
1985,even,ADV,O
1985,on,ADP,O
1985,brief,ADJ,O
1985,trips,NOUN,O
1985,",",PUNCT,O
1985,might,AUX,O
1985,be,AUX,O
1985,at,ADP,O
1985,increased,VERB,O
1985,riskof,PROPN,O
1985,JE,SPACE,O
1985,if,PROPN,B-DISEASE
1985,they,SCONJ,O
1985,have,PRON,O
1985,extensive,VERB,O
1985,outdoor,ADJ,O
1985,or,ADJ,O
1985,nighttime,CCONJ,O
1985,exposure,ADJ,O
1985,in,NOUN,O
1985,rural,ADP,O
1985,areas,ADJ,O
1985,during,NOUN,O
1985,periods,ADP,O
1985,of,NOUN,O
1985,active,ADP,O
1985,transmission,ADJ,O
1985,.,NOUN,O
1986,Shorter,ADJ,O
1986,-,PUNCT,O
1986,term,NOUN,O
1986,travelers,NOUN,O
1986,whose,DET,O
1986,visits,NOUN,O
1986,are,AUX,O
1986,restricted,VERB,O
1986,to,ADP,O
1986,major,ADJ,O
1986,urban,ADJ,O
1986,areas,NOUN,O
1986,are,AUX,O
1986,at,ADP,O
1986,minimal,ADJ,O
1986,risk,NOUN,O
1986,for,ADP,O
1986,JE,PROPN,B-DISEASE
1986,.,PUNCT,O
1987,In,ADP,O
1987,some,DET,O
1987,endemic,ADJ,O
1987,areas,NOUN,O
1987,",",PUNCT,O
1987,few,ADJ,O
1987,human,ADJ,O
1987,cases,NOUN,O
1987,occur,VERB,O
1987,among,ADP,O
1987,residents,NOUN,O
1987,because,SCONJ,O
1987,of,ADP,O
1987,natural,ADJ,O
1987,immunity,NOUN,O
1987,among,ADP,O
1987,older,ADJ,O
1987,people,NOUN,O
1987,or,CCONJ,O
1987,vaccination,NOUN,O
1987,",",PUNCT,O
1987,but,CCONJ,O
1987,JE,PROPN,B-PATHOGEN
1987,virus,NOUN,I-PATHOGEN
1987,is,AUX,O
1987,still,ADV,O
1987,maintained,VERB,O
1987,locally,ADV,O
1987,in,ADP,O
1987,an,DET,O
1987,enzootic,ADJ,O
1987,cycle,NOUN,O
1987,between,ADP,O
1987,animals,NOUN,O
1987,and,CCONJ,O
1987,mosquitoes,NOUN,O
1987,.,PUNCT,O
1988,Therefore,ADV,O
1988,",",PUNCT,O
1988,susceptible,ADJ,O
1988,visitors,NOUN,O
1988,could,AUX,O
1988,be,AUX,O
1988,at,ADP,O
1988,risk,NOUN,O
1988,for,ADP,O
1988,JE,PROPN,B-DISEASE
1988,infection,NOUN,I-DISEASE
1988,.,PUNCT,O
1989,Most,ADJ,O
1989,human,ADJ,O
1989,infections,NOUN,O
1989,with,ADP,O
1989,JE,PROPN,B-PATHOGEN
1989,virus,NOUN,I-PATHOGEN
1989,are,AUX,O
1989,asymptomatic,ADJ,O
1989,.,PUNCT,O
1990,1,NUM,B-PERCENT
1990,%,NOUN,I-PERCENT
1990,of,ADP,O
1990,people,NOUN,O
1990,infected,VERB,B-EVENT
1990,with,ADP,O
1990,JE,PROPN,B-PATHOGEN
1990,virus,NOUN,I-PATHOGEN
1990,develop,VERB,O
1990,neurologic,ADJ,B-DISEASE
1990,disease,NOUN,I-DISEASE
1990,.,PUNCT,O
1991,Acute,ADJ,O
1991,encephalitis,NOUN,B-DISEASE
1991,is,AUX,O
1991,the,DET,O
1991,most,ADV,O
1991,recognized,VERB,O
1991,clinical,ADJ,O
1991,manifestation,NOUN,O
1991,of,ADP,O
1991,JE,PROPN,B-DISEASE
1991,virus,NOUN,I-DISEASE
1991,infection,NOUN,I-DISEASE
1991,.,PUNCT,O
1992,Milder,ADJ,O
1992,forms,NOUN,O
1992,of,ADP,O
1992,disease,NOUN,O
1992,such,ADJ,O
1992,as,ADP,O
1992,aseptic,ADJ,O
1992,meningitis,PROPN,B-DISEASE
1992,",",PUNCT,O
1992,undifferentiated,ADJ,O
1992,febrile,ADJ,B-DISEASE
1992,illness,NOUN,I-DISEASE
1992,also,ADV,O
1992,can,AUX,O
1992,occur,VERB,O
1992,.,PUNCT,O
1993,The,DET,O
1993,incubation,NOUN,O
1993,period,NOUN,O
1993,is,AUX,O
1993,5,NUM,B-CARDINAL
1993,to,ADP,O
1993,15,NUM,O
1993,days,NOUN,O
1993,.,PUNCT,O
1994,Illness,NOUN,O
1994,usually,ADV,O
1994,begins,VERB,O
1994,with,ADP,O
1994,sudden,ADJ,O
1994,onset,NOUN,O
1994,of,ADP,O
1994,fever,NOUN,B-DISEASE
1994,",",PUNCT,O
1994,headache,NOUN,O
1994,",",PUNCT,O
1994,and,CCONJ,O
1994,vomiting,NOUN,O
1994,.,PUNCT,O
1995,JE,PROPN,B-PATHOGEN
1995,virus,NOUN,I-PATHOGEN
1995,is,AUX,O
1995,one,NUM,B-CARDINAL
1995,of,ADP,O
1995,a,DET,O
1995,group,NOUN,O
1995,of,ADP,O
1995,mosquito,NOUN,O
1995,-,PUNCT,O
1995,transmitted,VERB,O
1995,viruses,NOUN,B-PATHOGEN
1995,that,PRON,O
1995,can,AUX,O
1995,cause,VERB,O
1995,inflammation,NOUN,O
1995,of,ADP,O
1995,the,DET,O
1995,brain,NOUN,O
1995,encephalitis,NOUN,B-DISEASE
1995,.,PUNCT,O
1996,Where,SCONJ,O
1996,does,AUX,O
1996,Japanese,ADJ,B-DISEASE
1996,encephalitis,NOUN,I-DISEASE
1996,occur,VERB,O
1996,?,PUNCT,O
1997,JE,PROPN,B-DISEASE
1997,occurs,VERB,O
1997,in,ADP,O
1997,Asia,PROPN,O
1997,and,CCONJ,O
1997,parts,NOUN,O
1997,of,ADP,O
1997,the,DET,O
1997,western,ADJ,O
1997,Pacific,PROPN,O
1997,.,PUNCT,O
1998,JE,PROPN,B-DISEASE
1998,usually,ADV,O
1998,occurs,VERB,O
1998,in,ADP,O
1998,rural,ADJ,O
1998,or,CCONJ,O
1998,agricultural,ADJ,O
1998,areas,NOUN,O
1998,",",PUNCT,O
1998,often,ADV,O
1998,associated,VERB,O
1998,with,ADP,O
1998,rice,NOUN,O
1998,farming,NOUN,O
1998,.,PUNCT,O
1999,It,PRON,O
1999,takes,VERB,O
1999,5,NUM,O
1999,to,PART,O
1999,15,NUM,O
1999,days,NOUN,O
1999,after,ADP,O
1999,the,DET,O
1999,bite,NOUN,O
1999,of,ADP,O
1999,an,DET,O
1999,infected,ADJ,O
1999,mosquito,NOUN,O
1999,to,PART,O
1999,develop,VERB,O
1999,JE,PROPN,B-DISEASE
1999,symptoms,NOUN,O
1999,.,PUNCT,O
2000,What,PRON,O
2000,are,AUX,O
2000,the,DET,O
2000,symptoms,NOUN,O
2000,of,ADP,O
2000,Japanese,ADJ,B-DISEASE
2000,encephalitis,NOUN,I-DISEASE
2000,?,PUNCT,O
2001,Most,ADJ,O
2001,people,NOUN,O
2001,who,PRON,O
2001,are,AUX,O
2001,JE,PROPN,B-DISEASE
2001,infected,VERB,B-EVENT
2001,develop,VERB,O
2001,mild,ADJ,O
2001,symptoms,NOUN,O
2001,or,CCONJ,O
2001,no,DET,O
2001,symptoms,NOUN,O
2001,at,ADV,O
2001,all,ADV,O
2001,.,PUNCT,O
2002,In,ADP,O
2002,people,NOUN,O
2002,who,PRON,O
2002,develop,VERB,O
2002,severe,ADJ,O
2002,JE,PROPN,B-DISEASE
2002,disease,NOUN,I-DISEASE
2002,",",PUNCT,O
2002,initial,ADJ,O
2002,symptoms,NOUN,O
2002,include,VERB,O
2002,fever,NOUN,B-DISEASE
2002,",",PUNCT,O
2002,chills,NOUN,O
2002,",",PUNCT,O
2002,headache,PROPN,O
2002,",",PUNCT,O
2002,fatigue,NOUN,O
2002,",",PUNCT,O
2002,nausea,NOUN,O
2002,and,CCONJ,O
2002,vomiting,NOUN,O
2002,.,PUNCT,O
2003,JE,PROPN,B-DISEASE
2003,disease,NOUN,I-DISEASE
2003,can,AUX,O
2003,progress,VERB,O
2003,to,ADP,O
2003,inflammation,NOUN,O
2003,of,ADP,O
2003,the,DET,O
2003,brain,NOUN,O
2003,(,PUNCT,O
2003,encephalitis,NOUN,B-DISEASE
2003,),PUNCT,O
2003,and,CCONJ,O
2003,is,AUX,O
2003,often,ADV,O
2003,accompanied,VERB,O
2003,by,ADP,O
2003,seizures,NOUN,O
2003,.,PUNCT,O
2004,How,SCONJ,O
2004,is,AUX,O
2004,Japanese,ADJ,B-DISEASE
2004,encephalitis,NOUN,I-DISEASE
2004,diagnosed,VERB,O
2004,?,PUNCT,O
2005,What,PRON,O
2005,is,AUX,O
2005,the,DET,O
2005,treatment,NOUN,O
2005,for,ADP,O
2005,Japanese,ADJ,B-DISEASE
2005,encephalitis,NOUN,I-DISEASE
2005,?,PUNCT,O
2006,There,PRON,O
2006,is,VERB,O
2006,no,DET,O
2006,specific,ADJ,O
2006,treatment,NOUN,O
2006,for,ADP,O
2006,JE,PROPN,B-DISEASE
2006,.,PUNCT,O
2007,What,PRON,O
2007,should,AUX,O
2007,I,PRON,O
2007,do,VERB,O
2007,if,SCONJ,O
2007,I,PRON,O
2007,think,VERB,O
2007,a,DET,O
2007,family,NOUN,O
2007,member,NOUN,O
2007,might,AUX,O
2007,have,VERB,O
2007,Japanese,ADJ,B-DISEASE
2007,encephalitis,NOUN,I-DISEASE
2007,?,PUNCT,O
2008,How,SCONJ,O
2008,can,AUX,O
2008,people,NOUN,O
2008,reduce,VERB,O
2008,the,DET,O
2008,chance,NOUN,O
2008,of,ADP,O
2008,getting,VERB,O
2008,JE,PROPN,B-DISEASE
2008,infected,VERB,O
2008,?,PUNCT,O
2009,In,IN,O
2009,the,DT,O
2009,past,NN,O
2009,",",PUNCT,O
2009,isolated,JJ,O
2009,cases,NNS,B-EVENT
2009,of,IN,O
2009,monkeypox,NN,B-DISEASE
2009,have,VB,O
2009,been,VBN,O
2009,spotted,VBN,I-EVENT
2009,.,PUNCT,O
2010,A,DT,O
2010,34,NUM,B-CARDINAL
2010,-,PUNCT,O
2010,year,NN,O
2010,-,PUNCT,O
2010,old,JJ,O
2010,man,NN,O
2010,from,IN,O
2010,Delhi,NN,B-GPE
2010,with,IN,O
2010,no,DT,O
2010,history,NN,O
2010,of,IN,O
2010,foreign,JJ,O
2010,travel,NN,O
2010,has,VBZ,O
2010,tested,VBN,B-EVENT
2010,positive,JJ,I-EVENT
2010,for,IN,O
2010,monkeypox,NN,B-PATHOGEN
2010,virus,NN,I-PATHOGEN
2010,",",PUNCT,O
2010,official,NN,O
2010,sources,NNS,O
2010,said,VBD,O
2010,on,IN,O
2010,Sunday,NNP,O
2010,.,PUNCT,O
2011,This,DT,O
2011,is,VBZ,O
2011,the,DT,O
2011,fourth,JJ,B-CARDINAL
2011,case,NN,B-EVENT
2011,of,IN,O
2011,monkeypox,DT,B-DISEASE
2011,disease,NN,I-DISEASE
2011,being,VBG,O
2011,reported,VBD,I-EVENT
2011,in,IN,O
2011,India,NNP,O
2011,.,PUNCT,O
2012,The,DT,O
2012,man,NN,O
2012,had,VBD,O
2012,attended,VBD,O
2012,a,DT,O
2012,stag,NN,O
2012,party,NN,O
2012,recently,RB,O
2012,in,IN,O
2012,Manali,NN,B-GPE
2012,in,IN,O
2012,HimachalPradesh,NN,B-STATE
2012,",",PUNCT,O
2012,official,NN,O
2012,sources,NNS,O
2012,told,NN,O
2012,PTI,NN,O
2012,.,PUNCT,O
2013,A,DT,O
2013,resident,NN,O
2013,of,IN,O
2013,Delhi,NN,B-GPE
2013,",",PUNCT,O
2013,the,DT,O
2013,man,NN,O
2013,was,VBD,O
2013,admitted,VBN,B-EVENT
2013,to,TO,O
2013,the,DT,O
2013,Maulana,NNP,O
2013,Azad,NN,O
2013,Medical,JJ,O
2013,College,NN,O
2013,Hospital,NN,O
2013,here,RB,O
2013,around,IN,O
2013,three,NUM,O
2013,days,NNS,O
2013,ago,RB,O
2013,after,IN,O
2013,he,PRP,O
2013,showed,VBD,O
2013,symptoms,NNS,O
2013,of,IN,O
2013,monkeypox,NN,B-DISEASE
2013,.,PUNCT,O
2014,His,PRP$,O
2014,samples,NNS,O
2014,were,VBD,O
2014,sent,NN,O
2014,to,TO,O
2014,the,DT,O
2014,National,NNP,O
2014,Institute,NNP,O
2014,of,IN,O
2014,Virology,NN,O
2014,(,(,O
2014,NIV,NN,O
2014,),),O
2014,Pune,NN,B-GPE
2014,on,IN,O
2014,Saturday,NNP,O
2014,which,WDT,O
2014,came,VBD,O
2014,out,IN,O
2014,positive,JJ,B-EVENT
2014,",",PUNCT,O
2014,the,DT,O
2014,sources,NNS,O
2014,said,VBD,O
2014,.,PUNCT,O
2015,The,DT,O
2015,World,NN,O
2015,Health,NNP,O
2015,Organisation,NN,O
2015,(,(,O
2015,WHO,WP,O
2015,),),O
2015,recently,RB,O
2015,declared,VBN,O
2015,monkeypox,NN,B-DISEASE
2015,a,DT,O
2015,global,JJ,O
2015,public,NN,O
2015,health,NN,O
2015,emergency,NN,O
2015,of,IN,O
2015,international,JJ,O
2015,concern,NN,O
2015,.,PUNCT,O
2016,Three,NUM,B-CARDINAL
2016,cases,NNS,B-EVENT
2016,of,IN,O
2016,monkeypox,NN,B-DISEASE
2016,had,VBD,O
2016,earlier,RBR,O
2016,been,VBN,O
2016,reported,VBD,O
2016,from,IN,O
2016,Kerala,NNP,B-STATE
2016,.,PUNCT,O
2017,The,DT,O
2017,WHO,WP,O
2017,had,VBD,O
2017,on,IN,O
2017,Saturday,NNP,O
2017,declared,VBN,O
2017,monkeypox,NN,B-DISEASE
2017,as,IN,O
2017,a,DT,O
2017,global,JJ,O
2017,publichealth,NN,O
2017,emergency,NN,O
2017,of,IN,O
2017,international,JJ,O
2017,concern,NN,O
2017,.,PUNCT,O
2018,Monkeypox,NN,B-DISEASE
2018,virus,NN,I-DISEASE
2018,is,VBZ,O
2018,transmitted,VBN,O
2018,from,IN,O
2018,infected,VBN,O
2018,animals,NNS,O
2018,to,TO,O
2018,humans,NNS,O
2018,via,IN,O
2018,indirect,NN,O
2018,or,CC,O
2018,direct,JJ,O
2018,contact,NN,O
2018,.,PUNCT,O
2019,Globally,RB,O
2019,",",PUNCT,O
2019,over,IN,O
2019,16000,NUM,B-CARDINAL
2019,cases,NNS,B-EVENT
2019,of,IN,O
2019,monkeypox,NN,B-DISEASE
2019,have,VB,O
2019,been,VBN,O
2019,reported,VBD,O
2019,from,IN,O
2019,75,NUM,B-CARDINAL
2019,countries,NNS,O
2019,and,CC,O
2019,there,RB,O
2019,have,VB,O
2019,been,VBN,O
2019,five,NUM,B-CARDINAL
2019,deaths,NNS,B-EVENT
2019,so,RB,O
2019,far,RB,O
2019,due,JJ,O
2019,to,TO,O
2019,the,DT,O
2019,outbreak,NN,B-EVENT
2019,.,PUNCT,O
2020,Delhi,NN,B-GPE
2020,reported,VBD,O
2020,its,PRP$,O
2020,fourth,JJ,B-CARDINAL
2020,case,NN,B-EVENT
2020,of,IN,O
2020,monkeypox,NN,B-DISEASE
2020,on,IN,O
2020,Wednesday,NNP,O
2020,with,IN,O
2020,a,DT,O
2020,31,NUM,B-CARDINAL
2020,-,PUNCT,O
2020,year,NN,O
2020,-,PUNCT,O
2020,old,JJ,O
2020,Nigerian,JJ,O
2020,woman,NN,O
2020,testing,VBG,B-EVENT
2020,positive,JJ,I-EVENT
2020,for,IN,O
2020,the,DT,O
2020,disease,NN,O
2020,",",PUNCT,O
2020,official,NN,O
2020,sources,NNS,O
2020,said,VBD,O
2020,.,PUNCT,O
2021,With,IN,O
2021,this,DT,O
2021,case,NN,B-EVENT
2021,",",PUNCT,O
2021,India,NNP,B-NATION
2021,'s,POS,O
2021,tally,RB,O
2021,of,IN,O
2021,monkeypox,NN,B-DISEASE
2021,infections,NNS,I-DISEASE
2021,has,VBZ,O
2021,gone,VBN,O
2021,up,RB,O
2021,to,TO,O
2021,nine,NUM,B-CARDINAL
2021,.,PUNCT,O
2022,She,PRP,O
2022,is,VBZ,O
2022,the,DT,O
2022,first,RB,B-CARDINAL
2022,woman,NN,O
2022,in,IN,O
2022,India,NNP,B-NATION
2022,to,TO,O
2022,test,NN,B-EVENT
2022,positive,JJ,I-EVENT
2022,for,IN,O
2022,monkeypox,NN,B-DISEASE
2022,.,PUNCT,O
2023,The,DT,O
2023,woman,NN,O
2023,has,VBZ,O
2023,a,DT,O
2023,fever,NN,B-DISEASE
2023,and,CC,O
2023,skin,NN,O
2023,lesions,NNS,O
2023,and,CC,O
2023,is,VBZ,O
2023,admitted,VBN,B-EVENT
2023,to,TO,O
2023,Lok,NN,O
2023,Nayak,NN,O
2023,Jai,NN,O
2023,Prakash,NN,O
2023,(,(,O
2023,LNJP,NN,O
2023,),),O
2023,Hospital,NN,O
2023,",",PUNCT,O
2023,sources,NNS,O
2023,said,VBD,O
2023,",",PUNCT,O
2023,adding,VBG,O
2023,her,PRP$,O
2023,samples,NNS,O
2023,were,VBD,O
2023,sent,NN,O
2023,for,IN,O
2023,testing,VBG,O
2023,and,CC,O
2023,the,DT,O
2023,results,NNS,O
2023,came,VBD,B-EVENT
2023,positive,JJ,I-EVENT
2023,on,IN,O
2023,Wednesday,NNP,O
2023,.,PUNCT,O
2024,The,DT,O
2024,first,RB,B-CARDINAL
2024,monkeypox,NN,B-DISEASE
2024,patient,NN,O
2024,in,IN,O
2024,Delhi,NN,B-GPE
2024,was,VBD,O
2024,discharged,VBN,O
2024,on,IN,O
2024,Monday,NNP,O
2024,from,IN,O
2024,the,DT,O
2024,LNJP,NN,O
2024,hospital,NN,O
2024,.,PUNCT,O
2025,Management,NN,O
2025,of,IN,O
2025,Monkeypox,NN,B-DISEASE
2025,Disease,NN,O
2025,','',O
2025,issued,VBN,O
2025,by,IN,O
2025,the,DT,O
2025,Centre,NN,O
2025,",",PUNCT,O
2025,stated,VBN,O
2025,that,IN,O
2025,human,NN,O
2025,-,PUNCT,O
2025,to,TO,O
2025,-,PUNCT,O
2025,human,NN,O
2025,transmission,NN,O
2025,occurs,NNS,O
2025,primarily,RB,O
2025,through,IN,O
2025,large,JJ,O
2025,respiratory,NN,O
2025,droplets,NNS,O
2025,generally,RB,O
2025,requiring,VBG,O
2025,prolonged,VBN,O
2025,close,RB,O
2025,contact,NN,O
2025,.,PUNCT,O
2026,According,VBG,O
2026,to,TO,O
2026,the,DT,O
2026,global,JJ,O
2026,health,NN,O
2026,body,NN,O
2026,",",PUNCT,O
2026,monkeypox,NN,B-DISEASE
2026,is,VBZ,O
2026,a,DT,O
2026,viral,JJ,B-DISEASE
2026,zoonosis,NN,I-DISEASE
2026,a,DT,O
2026,virus,NN,B-PATHOGEN
2026,transmitted,VBN,O
2026,to,TO,O
2026,humans,NNS,O
2026,from,IN,O
2026,animals,NNS,O
2026,-,PUNCT,O
2026,with,IN,O
2026,symptoms,NNS,O
2026,similar,JJ,O
2026,to,TO,O
2026,smallpox,NN,B-DISEASE
2026,although,IN,O
2026,clinically,RB,O
2026,less,RBR,O
2026,severe,JJ,O
2026,.,PUNCT,O
2027,The,DT,O
2027,smallpox,NN,B-DISEASE
2027,disease,NN,O
2027,typically,RB,O
2027,manifests,NNS,O
2027,itself,PRP,O
2027,with,IN,O
2027,fever,NN,B-DISEASE
2027,",",PUNCT,O
2027,rash,NN,O
2027,and,CC,O
2027,swollen,NN,O
2027,lymph,NN,O
2027,nodes,NNS,O
2027,and,CC,O
2027,may,MD,O
2027,lead,NN,O
2027,to,TO,O
2027,a,DT,O
2027,range,NN,O
2027,of,IN,O
2027,medical,JJ,O
2027,complications,NNS,O
2027,.,PUNCT,O
2028,Major,ADJ,O
2028,banks,NOUN,O
2028,operating,VERB,O
2028,in,ADP,O
2028,Valakom,PROPN,B-GPE
2028,include,VERB,O
2028,Federal,PROPN,O
2028,Bank,PROPN,O
2028,and,CCONJ,O
2028,SBT,PROPN,O
2028,.,PUNCT,O
2029,YMA,PROPN,O
2029,Library,PROPN,O
2029,is,PART,O
2029,situated,VERB,O
2029,at,ADP,O
2029,Marangattukonam,PROPN,B-GPE
2029,",",PUNCT,O
2029,1,NUM,O
2029,km,NOUN,O
2029,from,ADP,O
2029,Valakom,PROPN,B-PERSON
2029,.,PUNCT,O
2030,A,DET,O
2030,police,NOUN,O
2030,aid,NOUN,O
2030,post,NOUN,O
2030,is,AUX,O
2030,located,VERB,O
2030,near,ADP,O
2030,the,DET,O
2030,Mercy,PROPN,O
2030,Hospital,PROPN,O
2030,Junction,PROPN,O
2030,which,PRON,O
2030,is,AUX,O
2030,one,NUM,B-CARDINAL
2030,km,NOUN,O
2030,north,ADV,O
2030,of,ADP,O
2030,the,DET,O
2030,Valakom,PROPN,B-GPE
2030,town,NOUN,O
2030,.,PUNCT,O
2031,Thirumarady,ADJ,B-GPE
2031,is,AUX,O
2031,situated,VERB,O
2031,in,ADP,O
2031,the,DET,O
2031,eastern,ADJ,O
2031,part,NOUN,O
2031,of,ADP,O
2031,Ernakulam,PROPN,B-GPE
2031,District,PROPN,O
2031,.,PUNCT,O
2032,Thirumarady,ADJ,B-GPE
2032,is,AUX,O
2032,the,DET,O
2032,headquarters,NOUN,O
2032,of,ADP,O
2032,Thirumarady,PROPN,B-GPE
2032,Grama,PROPN,O
2032,Panchayath,PROPN,O
2032,which,PRON,O
2032,won,VERB,O
2032,an,DET,O
2032,award,NOUN,O
2032,for,ADP,O
2032,the,DET,O
2032,"""",PUNCT,O
2032,Best,PROPN,O
2032,Panchayat,PROPN,O
2032,in,ADP,O
2032,the,DET,O
2032,State,PROPN,O
2032,"""",PUNCT,O
2032,two,NUM,B-CARDINAL
2032,times,NOUN,O
2032,for,ADP,O
2032,its,PRON,O
2032,commendable,ADJ,O
2032,achievements,NOUN,O
2032,in,ADP,O
2032,the,DET,O
2032,rural,ADJ,O
2032,area,NOUN,O
2032,.,PUNCT,O
2033,Neighboring,PROPN,O
2033,Panchayats,PROPN,O
2033,are,AUX,O
2033,Koothattukulam,PROPN,B-GPE
2033,",",PUNCT,O
2033,Pampakuda,PROPN,B-GPE
2033,",",PUNCT,O
2033,Elanji,PROPN,B-GPE
2033,and,CCONJ,O
2033,Marady,PROPN,B-GPE
2033,.,PUNCT,O
2034,Fatality,NN,O
2034,rate,NN,O
2034,of,IN,O
2034,monkeypox,NN,B-DISEASE
2034,has,VBZ,O
2034,historically,RB,O
2034,ranged,VBD,O
2034,up,RB,O
2034,to,TO,O
2034,11,NUM,B-PERCENT
2034,percent,IN,I-PERCENT
2034,in,IN,O
2034,the,DT,O
2034,general,JJ,O
2034,population,NN,O
2034,and,CC,O
2034,higher,JJR,O
2034,among,IN,O
2034,children,NNS,O
2034,and,CCONJ,O
2034,in,IN,O
2034,recent,JJ,O
2034,times,NNS,O
2034,",",PUNCT,O
2034,the,DT,O
2034,case,NN,B-EVENT
2034,fatality,NN,O
2034,rate,NN,O
2034,has,VBZ,O
2034,been,VBN,O
2034,around,IN,O
2034,three,NUM,B-CARDINAL
2034,to,TO,O
2034,six,NUM,B-PERCENT
2034,%,IN,I-PERCENT
2034,.,PUNCT,O
2035,The,DT,O
2035,symptoms,NNS,O
2035,include,NN,O
2035,lesions,NNS,O
2035,which,WDT,O
2035,usually,RB,O
2035,begin,NN,O
2035,within,IN,O
2035,one,NUM,O
2035,to,TO,O
2035,three,NUM,B-CARDINAL
2035,days,NNS,O
2035,from,IN,O
2035,the,DT,O
2035,onset,NN,O
2035,of,IN,O
2035,fever,NN,B-DISEASE
2035,",",PUNCT,O
2035,lasting,VBG,O
2035,for,IN,O
2035,around,IN,O
2035,two,NUM,B-CARDINAL
2035,to,TO,O
2035,four,NUM,B-CARDINAL
2035,weeks,NNS,O
2035,and,CC,O
2035,are,VBP,O
2035,often,RB,O
2035,described,NN,O
2035,as,IN,O
2035,painful,NN,O
2035,until,IN,O
2035,the,DT,O
2035,healing,VBG,O
2035,phase,NN,O
2035,when,WRB,O
2035,they,PRP,O
2035,become,NN,O
2035,itchy,NN,O
2035,.,PUNCT,O
2036,The,DT,O
2036,administration,NN,O
2036,of,IN,O
2036,booster,NN,O
2036,doses,NNS,O
2036,of,IN,O
2036,Covid,NN,B-DISEASE
2036,vaccine,NN,O
2036,have,VB,O
2036,started,VBN,O
2036,in,IN,O
2036,the,DT,O
2036,state,NN,O
2036,.,PUNCT,O
2037,The,DT,O
2037,vaccine,NN,O
2037,was,VBD,O
2037,given,VBN,O
2037,to,TO,O
2037,those,DT,O
2037,above,IN,O
2037,18,NUM,B-CARDINAL
2037,in,IN,O
2037,656,NUM,B-CARDINAL
2037,centres,NNS,O
2037,on,IN,O
2037,Friday,NNP,O
2037,.,PUNCT,O
2038,Nearby,ADJ,O
2038,Towns,NOUN,O
2038,are,AUX,O
2038,Koothattukulam,PROPN,B-GPE
2038,",",PUNCT,O
2038,Piravom,PROPN,B-GPE
2038,",",PUNCT,O
2038,Muvattupuzha,PROPN,B-GPE
2038,",",PUNCT,O
2038,Palai,PROPN,B-GPE
2038,and,CCONJ,O
2038,Thodupuzha,PROPN,B-GPE
2038,.,PUNCT,O
2039,Nearby,PROPN,O
2039,Cities,NOUN,O
2039,are,AUX,O
2039,Eranakulam,PROPN,B-GPE
2039,and,CCONJ,O
2039,Kottayam,PROPN,B-GPE
2039,and,CCONJ,O
2039,Thirumarady,ADJ,B-GPE
2039,is,AUX,O
2039,in,ADP,O
2039,Pampakuda,PROPN,B-GPE
2039,Block,PROPN,O
2039,and,CCONJ,O
2039,Muvattupuzha,PROPN,B-GPE
2039,Taluk,PROPN,O
2039,.,PUNCT,O
2040,Assembly,NOUN,O
2040,constituency,NOUN,O
2040,is,AUX,O
2040,Piravom,PROPN,B-GPE
2040,and,CCONJ,O
2040,Parliament,PROPN,O
2040,Constituency,PROPN,O
2040,is,AUX,O
2040,Kottayam,PROPN,B-GPE
2040,.,PUNCT,O
2041,Kakkoor,PROPN,B-GPE
2041,",",PUNCT,O
